Norma Agent,Wins,Loss,Draw,Total Games Played,Predicted Invalid Moves,Turns
-1,20,0,0,20,"[64, 38, 54, 42, 41, 31, 2, 32, 41, 18, 72, 8, 12, 59, 0, 50, 27, 19, 23, 23, 34, 6, 13, 4, 52, 57, 51, 69, 46, 35, 5, 44, 45, 19, 0, 72, 40, 29, 49, 1, 6, 31, 28, 0, 52, 7, 61, 66, 2, 6, 13, 60, 0, 54, 45, 48, 29, 20, 14, 53, 47, 47, 35, 72, 7, 11, 46, 11, 19, 25, 72, 29, 30, 14, 10, 10, 35, 14, 24, 3, 45, 1, 6, 27, 53, 47, 9, 42, 41, 13, 18, 72, 0, 17, 20, 30, 51, 32, 13, 5, 41, 40, 27, 31, 42, 42, 46, 46, 44, 54, 44, 0, 0, 55, 45, 33, 23, 33, 40, 40, 31, 5, 19, 51, 37, 23, 35, 72, 7, 6, 7, 2, 10, 0, 0, 27, 48, 4, 25, 82, 20, 36, 59, 28, 22, 18, 0, 30, 58, 25, 16, 46, 14, 23, 47, 42, 42, 2, 23, 26, 49, 14]","[20, 16, 10, 24, 16, 16, 24, 14, 12, 12, 18, 14, 28, 18, 12, 12, 12, 14, 14, 18]"
-1,20,0,0,20,"[5, 61, 18, 15, 23, 22, 69, 13, 22, 6, 43, 47, 41, 49, 1, 40, 45, 32, 70, 29, 19, 18, 23, 44, 50, 54, 53, 2, 0, 0, 42, 40, 44, 18, 25, 24, 66, 17, 55, 28, 68, 18, 12, 30, 10, 55, 54, 26, 22, 35, 6, 17, 48, 29, 10, 48, 8, 25, 35, 51, 12, 45, 53, 19, 10, 3, 26, 23, 51, 1, 51, 13, 57, 46, 1, 82, 21, 48, 32, 44, 4, 24, 23, 52, 1, 16, 47, 26, 56, 43, 17, 44, 8, 72, 26, 24, 46, 42, 17, 34, 29, 66, 22, 25, 0, 38, 40, 22, 35, 30, 22, 47, 46, 50, 2, 12, 26, 34, 45, 41, 10, 2, 21, 58, 1, 68, 56, 40, 53, 28, 39, 17, 8, 17, 43, 45, 43, 1, 12, 21, 32, 66, 36, 50, 43, 0, 29, 27, 15, 35, 46, 27, 11, 18, 43, 17, 60, 7, 32, 16, 33, 33]","[12, 24, 20, 16, 16, 14, 14, 16, 18, 16, 20, 16, 14, 16, 14, 20, 16, 16, 14, 12]"
-1,20,0,0,20,"[66, 3, 34, 30, 2, 36, 66, 23, 56, 18, 3, 49, 13, 3, 66, 26, 19, 1, 18, 15, 3, 0, 51, 42, 47, 46, 35, 25, 13, 62, 31, 16, 41, 18, 5, 3, 81, 71, 48, 1, 51, 10, 31, 46, 58, 60, 48, 54, 16, 49, 23, 0, 0, 22, 44, 17, 4, 0, 2, 1, 37, 6, 0, 0, 18, 15, 36, 12, 45, 9, 46, 57, 50, 52, 9, 32, 33, 81, 62, 22, 41, 26, 16, 46, 25, 51, 51, 51, 52, 53, 46, 17, 6, 53, 17, 46, 13, 35, 30, 35, 45, 42, 5, 42, 10, 31, 41, 16, 55, 1, 18, 13, 48, 21, 45, 26, 27, 46, 41, 3, 8, 10, 46, 40, 28, 29, 50, 15, 25, 44, 42, 46, 51, 19, 19, 0, 63, 11, 20, 50, 55, 23, 47, 43, 40, 21, 3, 54, 28, 9, 19, 0, 66, 1, 31, 16, 32, 41, 20, 0, 20, 46, 46, 44, 44, 44, 46, 0, 9, 34]","[12, 16, 12, 18, 14, 30, 12, 10, 10, 20, 30, 14, 18, 16, 18, 20, 22, 12, 14, 22]"
-1,20,0,0,20,"[54, 45, 44, 18, 3, 32, 2, 41, 28, 83, 10, 17, 61, 55, 15, 48, 45, 42, 47, 5, 17, 0, 58, 46, 38, 36, 28, 7, 26, 51, 9, 3, 8, 47, 13, 77, 25, 20, 21, 11, 58, 54, 54, 1, 26, 51, 46, 0, 16, 24, 16, 54, 52, 7, 39, 49, 8, 42, 47, 25, 41, 21, 58, 7, 31, 54, 58, 15, 70, 36, 36, 70, 31, 4, 11, 36, 15, 10, 39, 52, 0, 38, 29, 83, 4, 72, 3, 9, 37, 41, 16, 12, 13, 15, 1, 44, 44, 43, 45, 43, 12, 65, 20, 4, 1, 31, 36, 12, 48, 15, 2, 42, 10, 7, 65, 22, 51, 61, 22, 14, 53, 18, 18, 26, 2, 9, 11, 29, 77, 31, 52, 1, 5, 3, 46, 24, 0, 0, 64, 42, 11, 4, 1, 70, 17, 49, 0, 16, 13, 7, 4, 51, 7, 26, 24, 19]","[18, 24, 14, 14, 18, 14, 22, 18, 12, 12, 16, 20, 12, 14, 18, 10, 16, 14, 14, 12]"
-1,20,0,0,20,"[26, 0, 8, 21, 46, 20, 7, 63, 28, 36, 29, 27, 11, 21, 54, 14, 49, 47, 49, 52, 12, 49, 44, 43, 35, 35, 21, 51, 24, 21, 43, 24, 0, 31, 28, 62, 44, 36, 54, 11, 0, 1, 55, 2, 25, 37, 64, 0, 37, 36, 9, 19, 0, 53, 58, 25, 43, 47, 43, 47, 21, 4, 50, 51, 18, 3, 65, 32, 29, 48, 4, 11, 35, 46, 46, 49, 18, 0, 2, 46, 55, 28, 26, 11, 10, 46, 26, 14, 57, 0, 79, 11, 51, 12, 51, 29, 21, 29, 49, 27, 28, 46, 50, 45, 7, 40, 43, 12, 57, 7, 20, 46, 52, 14, 18, 4, 0, 50, 17, 1, 46, 43, 27, 27, 62, 36, 19, 7, 5, 8, 64, 26, 17, 5, 49, 6, 49, 45, 10, 62, 37, 1, 2, 34, 15, 69, 28, 11, 14, 28, 25, 6, 46, 26, 15, 49, 3, 27]","[12, 12, 26, 14, 16, 12, 12, 26, 14, 20, 12, 18, 22, 16, 16, 12, 18, 12, 12, 14]"
-1,20,0,0,20,"[34, 12, 15, 13, 7, 1, 50, 45, 49, 17, 9, 53, 43, 13, 14, 69, 7, 1, 6, 43, 33, 42, 24, 69, 18, 30, 42, 12, 12, 52, 41, 19, 69, 55, 0, 43, 15, 29, 36, 46, 5, 29, 46, 10, 51, 19, 10, 17, 29, 48, 46, 42, 44, 40, 21, 46, 40, 2, 36, 28, 9, 3, 52, 42, 24, 44, 53, 6, 2, 69, 47, 9, 47, 15, 22, 16, 13, 34, 12, 17, 54, 48, 32, 45, 16, 52, 24, 3, 33, 48, 45, 29, 64, 47, 20, 12, 43, 44, 35, 20, 3, 12, 34, 43, 43, 1, 21, 18, 23, 82, 69, 5, 8, 53, 5, 25, 61, 44, 43, 14, 9, 3, 47, 42, 1, 33, 28, 34, 47, 21, 48, 3, 19, 2, 58, 7, 9, 40, 41, 40, 40, 21, 1, 1, 62, 0, 35, 17, 34, 32, 34, 45, 51, 50, 60, 16, 37, 42, 10, 42, 29, 9, 9, 61, 8, 5, 47, 6]","[10, 20, 16, 18, 18, 14, 24, 18, 16, 16, 20, 14, 14, 22, 14, 14, 20, 12, 22, 14]"
-1,20,0,0,20,"[0, 2, 62, 29, 37, 13, 28, 54, 48, 41, 16, 46, 48, 52, 22, 20, 30, 11, 51, 51, 43, 44, 5, 15, 19, 13, 2, 50, 52, 38, 15, 47, 31, 31, 20, 30, 48, 43, 16, 40, 44, 21, 43, 12, 68, 37, 52, 47, 30, 11, 14, 8, 65, 13, 12, 15, 34, 36, 63, 33, 19, 5, 4, 12, 6, 1, 39, 49, 45, 13, 16, 0, 52, 40, 46, 20, 40, 3, 40, 26, 29, 12, 17, 14, 45, 36, 28, 6, 28, 52, 64, 6, 3, 5, 12, 13, 27, 34, 12, 59, 22, 48, 28, 47, 0, 43, 52, 12, 16, 58, 5, 15, 40, 20, 25, 28, 28, 21, 15, 9, 53, 40, 42, 34, 65, 20, 13, 35, 31, 41, 1, 68, 5, 10, 16, 29, 38, 66, 23, 31, 38, 60, 17, 16, 0, 6, 48, 55, 2, 2, 9]","[12, 22, 18, 16, 20, 16, 12, 12, 14, 20, 12, 14, 10, 20, 14, 16, 14, 12, 14, 14]"
-1,20,0,0,20,"[4, 50, 26, 48, 49, 13, 3, 54, 22, 60, 4, 9, 53, 22, 25, 3, 23, 55, 58, 0, 11, 44, 10, 3, 4, 2, 0, 21, 50, 35, 68, 51, 45, 40, 29, 43, 29, 7, 27, 0, 7, 27, 49, 31, 52, 49, 16, 42, 43, 50, 47, 49, 48, 55, 51, 22, 0, 19, 49, 58, 62, 46, 20, 46, 0, 1, 70, 3, 10, 17, 46, 10, 31, 1, 2, 23, 21, 44, 31, 4, 17, 4, 44, 48, 8, 45, 32, 68, 0, 35, 0, 12, 8, 69, 25, 26, 21, 30, 43, 9, 35, 23, 59, 26, 58, 0, 17, 1, 52, 20, 62, 47, 7, 36, 45, 46, 21, 35, 47, 45, 28, 7, 21, 42, 15, 83, 57, 40, 38, 41, 41, 3, 16, 4, 26, 1, 2, 54, 46, 19, 29, 41, 7, 23, 46, 45, 40, 44, 30, 17, 34, 15, 9, 3, 31, 18, 26, 70, 3, 10, 42, 16, 63, 53, 45, 45, 43, 46, 41, 44, 32, 12]","[18, 14, 16, 12, 20, 32, 20, 14, 12, 16, 12, 14, 14, 20, 16, 20, 16, 18, 10, 30]"
-1,20,0,0,20,"[7, 62, 29, 31, 23, 42, 18, 81, 21, 29, 54, 30, 51, 52, 49, 59, 51, 47, 47, 15, 29, 62, 9, 16, 7, 48, 4, 8, 71, 5, 62, 47, 48, 40, 41, 47, 13, 2, 22, 42, 24, 51, 22, 3, 33, 63, 45, 20, 32, 11, 46, 0, 44, 29, 49, 20, 46, 43, 15, 4, 35, 16, 38, 16, 4, 32, 58, 10, 15, 45, 41, 22, 74, 10, 49, 13, 26, 13, 43, 13, 0, 54, 32, 15, 10, 40, 2, 3, 10, 51, 48, 18, 29, 25, 4, 7, 24, 30, 6, 34, 47, 45, 4, 54, 3, 16, 0, 11, 39, 8, 29, 50, 19, 7, 11, 29, 50, 35, 50, 41, 43, 29, 7, 20, 8, 22, 46, 2, 71, 15, 34, 55, 8, 24, 7, 81, 56, 10, 24, 46, 22, 34, 42, 21, 0, 18, 23, 0, 16, 3, 68, 30, 57, 25, 18, 50, 50, 49, 45, 2]","[14, 28, 14, 26, 16, 20, 10, 16, 16, 14, 14, 10, 16, 12, 18, 12, 14, 18, 10, 22]"
-1,20,0,0,20,"[58, 10, 13, 40, 44, 20, 1, 45, 42, 41, 46, 40, 41, 41, 48, 41, 25, 9, 50, 1, 42, 25, 10, 16, 70, 3, 1, 14, 41, 43, 7, 6, 0, 17, 64, 14, 47, 53, 31, 27, 9, 5, 47, 11, 19, 50, 1, 28, 45, 4, 37, 22, 44, 43, 11, 3, 56, 14, 9, 18, 42, 44, 24, 35, 10, 47, 16, 44, 6, 44, 48, 43, 46, 43, 45, 48, 48, 6, 59, 2, 36, 53, 48, 12, 5, 34, 7, 28, 48, 59, 30, 44, 43, 46, 45, 45, 24, 32, 7, 63, 35, 18, 12, 8, 9, 58, 56, 50, 17, 49, 48, 49, 50, 48, 12, 28, 54, 31, 0, 3, 48, 42, 46, 9, 25, 47, 0, 35, 11, 2, 37, 51, 11, 0, 54, 12, 45, 25, 51, 0, 0, 66, 0, 25, 5, 24, 32, 3, 11, 50, 51, 18, 45, 20, 10, 59, 36, 36, 36, 60, 8, 19, 59, 38, 37, 46, 45, 16, 46, 31, 43, 49, 24, 35, 45, 16, 0, 52, 64, 18, 48, 26]","[34, 14, 16, 16, 14, 16, 16, 30, 16, 24, 12, 28, 18, 12, 16, 12, 16, 14, 22, 18]"
-1,20,0,0,20,"[56, 8, 9, 57, 13, 6, 42, 2, 67, 36, 5, 34, 51, 29, 3, 4, 49, 46, 44, 19, 20, 46, 48, 45, 0, 6, 70, 17, 44, 51, 20, 16, 30, 59, 60, 5, 11, 9, 41, 36, 15, 47, 45, 20, 0, 49, 29, 15, 41, 40, 41, 41, 41, 40, 42, 47, 46, 4, 42, 18, 66, 21, 19, 34, 21, 42, 35, 5, 13, 29, 1, 49, 45, 0, 7, 49, 11, 14, 17, 47, 45, 45, 48, 29, 10, 61, 39, 5, 12, 14, 1, 55, 48, 15, 45, 42, 43, 38, 50, 15, 47, 28, 7, 49, 3, 14, 45, 2, 12, 81, 58, 8, 2, 8, 46, 37, 2, 66, 35, 41, 40, 41, 40, 6, 43, 33, 5, 35, 56, 2, 6, 3, 42, 3, 27, 10, 65, 53, 43, 12, 43, 28, 46, 47, 56, 37, 25, 56, 13, 46, 9, 23, 51, 34, 15, 11, 18, 48, 47, 22, 17, 31, 56, 2, 17, 18, 1, 10, 11, 46, 25, 1, 41, 22, 43, 33]","[16, 14, 22, 20, 16, 32, 14, 14, 20, 12, 24, 14, 16, 22, 14, 24, 16, 14, 12, 16]"
-1,20,0,0,20,"[7, 11, 57, 59, 53, 50, 49, 41, 41, 22, 34, 20, 11, 4, 46, 29, 41, 40, 41, 7, 11, 55, 3, 45, 13, 14, 22, 3, 85, 36, 47, 13, 1, 13, 57, 61, 66, 56, 49, 55, 33, 6, 58, 43, 43, 7, 12, 7, 20, 56, 6, 43, 32, 5, 27, 49, 26, 6, 37, 26, 11, 8, 11, 48, 25, 15, 45, 31, 48, 26, 9, 3, 51, 24, 47, 54, 29, 48, 45, 17, 30, 43, 9, 42, 19, 56, 49, 47, 32, 5, 8, 46, 9, 55, 35, 21, 17, 3, 18, 52, 14, 9, 47, 4, 69, 36, 49, 13, 4, 48, 1, 55, 47, 49, 54, 4, 69, 32, 27, 34, 21, 46, 25, 61, 8, 36, 3, 22, 34, 66, 21, 13, 46, 32, 48, 43, 48, 1, 54, 58, 7, 30, 45, 5, 4, 10, 39, 1, 50, 48, 14, 49, 46, 43, 31, 43, 29, 44, 50, 1, 71, 41, 54, 19, 11, 17, 35, 27, 61, 35, 26, 40, 44, 41, 40, 41, 40, 40, 41, 22, 20, 19]","[24, 18, 14, 26, 16, 16, 10, 16, 20, 20, 14, 14, 24, 14, 12, 24, 12, 26, 16, 28]"
-1,20,0,0,20,"[61, 23, 46, 56, 53, 56, 14, 15, 29, 47, 27, 72, 14, 50, 16, 9, 48, 1, 7, 62, 1, 2, 36, 3, 21, 2, 54, 55, 1, 49, 50, 45, 34, 46, 66, 45, 51, 23, 15, 24, 51, 45, 10, 51, 26, 10, 14, 0, 5, 15, 50, 12, 41, 29, 24, 49, 63, 40, 29, 25, 37, 26, 2, 38, 56, 45, 29, 42, 10, 8, 4, 18, 21, 55, 49, 2, 49, 29, 62, 31, 52, 31, 17, 44, 11, 21, 9, 2, 1, 47, 30, 30, 61, 13, 24, 24, 16, 53, 46, 44, 36, 62, 1, 18, 48, 8, 50, 44, 39, 51, 25, 30, 5, 50, 28, 55, 46, 51, 47, 27, 36, 35, 61, 19, 54, 12, 21, 28, 71, 19, 40, 40, 40, 18, 36, 33, 39, 61, 4, 14, 18, 20, 35, 71, 4, 35, 42, 41, 38, 16, 49, 41, 45, 40, 11, 0, 4, 2, 11, 17, 10, 53, 10, 57, 15, 11, 53, 58, 22]","[22, 16, 12, 28, 16, 14, 16, 16, 16, 16, 12, 18, 20, 20, 14, 18, 12, 24, 10, 18]"
-1,20,0,0,20,"[89, 21, 15, 14, 43, 9, 9, 61, 26, 38, 46, 30, 25, 1, 89, 10, 65, 48, 8, 5, 55, 44, 19, 26, 89, 54, 14, 22, 13, 49, 31, 66, 50, 1, 35, 20, 61, 7, 43, 4, 11, 69, 1, 33, 8, 19, 11, 35, 46, 43, 27, 12, 20, 11, 28, 51, 14, 31, 50, 25, 42, 3, 2, 25, 56, 34, 28, 43, 16, 4, 1, 16, 57, 5, 44, 37, 55, 35, 6, 46, 17, 37, 20, 9, 7, 48, 51, 9, 2, 42, 8, 7, 22, 58, 16, 2, 47, 29, 28, 0, 46, 46, 46, 21, 16, 6, 65, 1, 0, 22, 45, 44, 36, 45, 45, 53, 48, 17, 53, 2, 19, 55, 54, 48, 44, 20, 10, 49, 1, 61, 29, 24, 19, 51, 28, 6, 67, 6, 15, 18, 27, 43, 44, 4, 89, 33, 52, 8, 52, 34, 27, 46, 11, 0, 11, 5, 17, 51, 28]","[14, 14, 20, 20, 14, 12, 14, 16, 14, 14, 14, 16, 14, 16, 24, 22, 14, 16, 18, 12]"
-1,20,0,0,20,"[11, 53, 58, 5, 34, 49, 40, 31, 50, 8, 28, 49, 4, 49, 38, 43, 40, 31, 51, 45, 49, 47, 20, 1, 52, 29, 15, 45, 0, 0, 67, 2, 23, 40, 40, 25, 7, 23, 70, 36, 0, 10, 43, 24, 42, 4, 1, 47, 4, 22, 5, 7, 72, 40, 20, 1, 35, 24, 22, 72, 41, 65, 1, 55, 43, 49, 38, 49, 4, 36, 18, 57, 23, 7, 52, 0, 4, 8, 57, 24, 53, 48, 50, 29, 41, 4, 7, 42, 40, 34, 7, 53, 48, 44, 47, 10, 58, 33, 43, 31, 49, 53, 51, 48, 23, 66, 0, 23, 14, 10, 5, 7, 53, 48, 12, 50, 55, 58, 6, 10, 19, 35, 43, 0, 13, 29, 41, 7, 60, 27, 55, 2, 10, 48, 42, 44, 30, 28, 4, 14, 5, 48, 44, 26, 58, 12, 28, 5, 4, 43, 46, 44, 40, 0, 22, 84, 19, 47, 30, 34, 37, 19, 66, 7, 19, 45, 33, 3, 47, 13, 84, 8, 31, 46, 55, 53, 56, 50, 29, 5, 31]","[20, 26, 14, 16, 16, 12, 14, 24, 14, 24, 30, 12, 20, 14, 20, 16, 18, 14, 16, 22]"
-1,20,0,0,20,"[3, 43, 4, 17, 6, 6, 12, 53, 51, 58, 20, 58, 14, 10, 44, 33, 57, 2, 15, 7, 11, 37, 9, 52, 2, 4, 52, 17, 46, 2, 60, 28, 1, 58, 5, 1, 34, 86, 6, 49, 55, 11, 34, 46, 9, 41, 28, 27, 35, 56, 58, 54, 16, 5, 33, 10, 44, 22, 17, 2, 29, 2, 53, 41, 8, 43, 54, 43, 4, 20, 6, 10, 51, 18, 41, 41, 27, 32, 6, 27, 43, 19, 0, 46, 19, 26, 59, 7, 24, 36, 22, 46, 13, 1, 32, 49, 23, 27, 10, 3, 34, 10, 10, 25, 71, 42, 9, 9, 11, 44, 11, 49, 19, 0, 57, 22, 44, 2, 18, 12, 1, 14, 13, 22, 25, 57, 2, 10, 7, 43, 10, 42, 11, 58, 4, 5, 13, 34, 45, 43, 23, 9, 7, 47, 15, 6, 7]","[12, 20, 12, 16, 14, 20, 16, 12, 20, 16, 14, 14, 12, 10, 18, 14, 10, 16, 16, 12]"
-1,20,0,0,20,"[8, 26, 38, 23, 44, 0, 86, 60, 19, 11, 12, 42, 40, 34, 0, 10, 53, 21, 54, 28, 24, 44, 46, 45, 48, 49, 50, 52, 44, 26, 8, 6, 51, 31, 46, 56, 7, 21, 6, 5, 48, 5, 33, 48, 41, 13, 55, 30, 7, 54, 6, 41, 43, 57, 43, 3, 51, 25, 66, 52, 45, 40, 14, 20, 7, 40, 32, 3, 29, 45, 20, 28, 42, 11, 18, 28, 5, 46, 49, 0, 4, 18, 4, 46, 49, 15, 17, 18, 50, 14, 66, 22, 19, 24, 9, 43, 35, 10, 47, 6, 29, 45, 43, 8, 30, 35, 34, 49, 4, 21, 22, 55, 4, 13, 41, 41, 3, 42, 1, 43, 6, 29, 25, 71, 8, 6, 36, 55, 3, 12, 46, 49, 9, 30, 53, 53, 19, 9, 55, 42, 17, 24, 13, 16, 63, 8, 4, 33, 52, 53, 44, 57, 52, 14, 21, 35, 44, 7, 45, 10, 13, 23, 55, 29, 50, 12, 26, 33, 45, 5]","[12, 18, 30, 16, 16, 24, 20, 14, 14, 16, 14, 16, 12, 20, 12, 20, 14, 22, 14, 16]"
-1,20,0,0,20,"[70, 30, 40, 41, 17, 41, 41, 27, 27, 29, 9, 51, 27, 10, 28, 21, 35, 63, 17, 34, 43, 46, 47, 1, 41, 47, 48, 18, 9, 10, 30, 21, 4, 61, 47, 45, 25, 10, 14, 46, 44, 26, 27, 9, 51, 21, 55, 54, 4, 12, 48, 15, 9, 51, 57, 46, 7, 15, 43, 24, 44, 51, 51, 54, 61, 56, 62, 56, 32, 60, 36, 61, 52, 28, 12, 51, 48, 46, 24, 4, 75, 5, 14, 45, 46, 18, 11, 43, 43, 32, 35, 23, 53, 48, 41, 41, 40, 41, 19, 47, 50, 8, 40, 34, 8, 47, 20, 48, 48, 0, 47, 46, 6, 67, 33, 57, 24, 12, 8, 7, 27, 8, 3, 29, 2, 47, 47, 43, 43, 15, 6, 38, 38, 9, 3, 57, 30, 20, 21, 18, 42, 41, 43, 48, 11, 9, 51, 46, 36, 50, 43, 28, 9, 18, 28, 5, 46, 45, 59, 33, 6, 17, 9, 47, 0, 3, 10, 34, 2, 14, 28, 48, 20, 15, 0, 13, 21, 42, 44, 23, 44, 49, 14]","[20, 12, 24, 10, 20, 18, 34, 22, 20, 28, 22, 12, 18, 10, 20, 18, 16, 12, 12, 18]"
-1,20,0,0,20,"[71, 46, 47, 32, 11, 22, 18, 55, 48, 18, 7, 48, 60, 28, 8, 38, 37, 9, 49, 48, 20, 23, 30, 1, 10, 8, 51, 32, 11, 40, 54, 8, 31, 57, 45, 47, 41, 46, 4, 16, 19, 51, 45, 47, 16, 30, 6, 14, 62, 31, 8, 55, 2, 18, 14, 4, 6, 58, 27, 37, 54, 58, 52, 45, 37, 32, 46, 42, 55, 28, 30, 46, 9, 30, 46, 30, 2, 10, 71, 46, 43, 34, 52, 53, 43, 27, 34, 46, 43, 48, 47, 38, 71, 29, 4, 3, 2, 48, 5, 10, 44, 11, 31, 27, 48, 45, 48, 6, 55, 14, 7, 40, 30, 37, 21, 2, 11, 61, 5, 36, 34, 58, 13, 26, 38, 51, 24, 22, 10, 69, 0, 61, 3, 58, 53, 67, 62, 7, 1, 1, 1, 3, 49, 27, 38, 64, 7, 30, 48, 4, 24, 19, 31, 13, 38, 8, 20, 58, 24, 15, 40, 23, 41, 41, 37, 31]","[20, 14, 14, 16, 26, 12, 12, 26, 14, 30, 14, 18, 14, 12, 14, 22, 12, 14, 10, 18]"
-1,20,0,0,20,"[59, 15, 15, 9, 22, 26, 6, 16, 51, 23, 53, 15, 45, 46, 50, 49, 33, 29, 35, 4, 65, 37, 39, 33, 46, 54, 48, 51, 1, 0, 30, 47, 4, 2, 19, 47, 44, 46, 32, 11, 50, 51, 45, 53, 46, 48, 47, 45, 46, 15, 29, 35, 30, 44, 35, 24, 85, 5, 54, 50, 41, 20, 51, 6, 3, 48, 26, 10, 0, 9, 21, 46, 2, 29, 28, 4, 45, 15, 41, 13, 2, 11, 42, 42, 41, 14, 8, 47, 33, 8, 52, 46, 1, 25, 25, 0, 62, 42, 20, 45, 44, 19, 10, 29, 22, 11, 24, 28, 8, 48, 28, 59, 13, 47, 32, 2, 45, 25, 5, 69, 55, 2, 57, 58, 9, 28, 46, 21, 33, 12, 46, 4, 49, 38, 55, 44, 55, 46, 4, 9, 2, 5, 49, 41, 4, 40, 36, 3, 2, 6, 40, 41, 12, 35, 45, 1, 11, 5, 49, 10, 5, 15, 0, 11, 1, 17, 40, 40, 41, 42, 15]","[12, 22, 12, 20, 34, 12, 22, 12, 14, 18, 14, 18, 12, 16, 20, 22, 16, 16, 12, 18]"
-1,20,0,0,20,"[68, 34, 36, 15, 47, 13, 40, 9, 35, 4, 14, 3, 31, 58, 4, 15, 14, 1, 31, 11, 16, 50, 48, 52, 56, 6, 18, 9, 70, 50, 14, 25, 42, 42, 6, 24, 17, 63, 9, 19, 29, 17, 43, 42, 11, 85, 49, 49, 9, 37, 52, 36, 24, 41, 45, 41, 27, 70, 1, 47, 38, 50, 43, 45, 44, 16, 30, 32, 85, 58, 60, 18, 10, 35, 44, 46, 46, 47, 50, 33, 50, 52, 9, 0, 62, 45, 0, 48, 9, 36, 44, 36, 5, 48, 47, 41, 8, 30, 48, 6, 22, 71, 27, 48, 36, 56, 44, 46, 8, 22, 20, 30, 44, 28, 35, 4, 3, 70, 32, 45, 13, 11, 43, 6, 46, 45, 45, 3, 11, 46, 61, 18, 15, 48, 19, 49, 49, 2, 85, 7, 14, 50, 21, 46, 18, 11, 85, 15, 21, 50, 28, 31, 47, 49, 24, 30, 53, 21, 10, 5, 30, 70, 46, 42, 13, 40, 40, 41, 5, 1, 19, 4, 11, 16, 5, 62, 66, 58, 5, 59, 1]","[16, 10, 12, 18, 18, 16, 24, 22, 30, 18, 18, 20, 12, 22, 20, 16, 18, 12, 22, 18]"
-1,20,0,0,20,"[64, 1, 38, 18, 31, 45, 46, 13, 13, 38, 15, 32, 30, 10, 3, 0, 45, 49, 56, 44, 22, 37, 66, 0, 28, 32, 55, 46, 40, 42, 40, 18, 48, 29, 10, 44, 11, 43, 16, 9, 56, 5, 64, 1, 1, 2, 33, 43, 6, 0, 10, 29, 30, 40, 31, 14, 43, 4, 41, 11, 50, 27, 19, 35, 5, 12, 36, 42, 16, 55, 28, 38, 57, 41, 6, 47, 0, 32, 86, 36, 12, 27, 31, 7, 0, 13, 1, 34, 46, 46, 50, 19, 0, 69, 5, 54, 44, 43, 41, 37, 10, 13, 56, 9, 16, 11, 44, 43, 10, 46, 4, 59, 24, 38, 46, 35, 41, 44, 44, 40, 41, 28, 52, 28, 10, 3, 53, 0, 20, 6, 68, 26, 24, 8, 15, 45, 55, 6, 35, 26, 7, 4, 36, 29, 48, 54, 33, 45, 2, 18, 36, 68, 30, 29, 44, 25, 6, 44, 17]","[16, 10, 18, 24, 16, 14, 12, 16, 12, 18, 12, 16, 20, 18, 26, 12, 16, 10, 16, 16]"
-1,20,0,0,20,"[9, 0, 42, 31, 41, 45, 15, 19, 54, 4, 45, 18, 4, 25, 44, 4, 57, 27, 1, 7, 20, 46, 28, 64, 0, 38, 14, 17, 33, 1, 49, 24, 46, 14, 48, 9, 27, 11, 10, 33, 4, 22, 28, 45, 16, 5, 15, 3, 11, 44, 20, 10, 4, 44, 40, 13, 9, 8, 43, 37, 2, 43, 3, 69, 27, 24, 40, 42, 42, 41, 40, 40, 41, 44, 43, 44, 40, 39, 27, 18, 20, 83, 17, 44, 9, 52, 9, 9, 33, 11, 1, 9, 4, 43, 23, 73, 3, 11, 1, 8, 33, 83, 22, 59, 48, 7, 49, 50, 31, 32, 50, 37, 11, 49, 3, 0, 47, 36, 23, 32, 44, 58, 45, 52, 10, 48, 8, 4, 39, 7, 49, 12, 14, 35, 50, 20, 64, 37, 8, 55, 46, 41, 42, 1, 28, 45, 5, 32, 22, 51, 51, 53, 6, 0, 6, 11, 6, 0, 45, 27, 18]","[16, 16, 14, 12, 16, 10, 12, 16, 14, 36, 16, 12, 12, 22, 14, 20, 14, 22, 16, 12]"
-1,20,0,0,20,"[5, 80, 58, 19, 57, 50, 31, 46, 43, 44, 44, 44, 43, 46, 53, 54, 17, 55, 42, 12, 69, 41, 14, 29, 52, 17, 48, 22, 46, 35, 69, 26, 50, 29, 45, 44, 43, 45, 54, 16, 48, 46, 47, 27, 8, 57, 28, 36, 25, 21, 5, 29, 30, 52, 58, 32, 52, 15, 6, 9, 45, 3, 4, 11, 26, 0, 9, 52, 37, 56, 51, 46, 50, 47, 20, 53, 51, 50, 47, 28, 10, 53, 2, 17, 46, 26, 3, 64, 37, 51, 26, 21, 19, 40, 41, 3, 30, 44, 42, 30, 50, 46, 0, 26, 7, 29, 51, 1, 30, 19, 45, 0, 14, 20, 15, 8, 1, 4, 71, 13, 20, 43, 41, 0, 31, 57, 31, 0, 25, 57, 47, 51, 8, 11, 83, 49, 29, 64, 13, 31, 16, 26, 64, 29, 42, 19, 42, 42, 48, 47, 14, 0, 12, 5, 14, 48, 40, 30, 37, 17, 0, 9, 17, 42, 46, 40, 43, 13, 27, 30, 44, 45, 15, 9, 26, 25, 10, 51, 8, 14, 48, 6, 6]","[40, 20, 30, 12, 16, 12, 30, 14, 18, 18, 14, 10, 16, 18, 16, 22, 14, 18, 14, 14]"
